Lambda,dvdl,#Frame,D248_chi1,D248_chi2,V249_chi1,V249_chi2,N250_chi1,N250_chi2,T251_chi1,S272_chi1,S285_chi1,R286_chi1,R286_chi2,R286_chi3,R286_chi4,R286_chi5,S287_chi1,D290_chi1,D290_chi2,F291_chi1,F291_chi2,T292_chi1,weight_dvdl
6,-41.76380000000001,41348.0,62.8968,39.3575,-74.1969,126.4158,-50.7138,70.8356,162.6184,-57.6982,-63.9611,-50.4133,-61.1245,-161.5825,-72.2216,-18.6043,177.2409,-158.9877,143.1888,177.1085,93.4377,51.8835,-5.202516566000002
6,-40.69270000000001,41349.0,71.6038,-36.9767,-58.5149,119.8369,-66.3446,67.3618,178.3028,-67.207,-56.6504,-58.8117,-51.2397,-179.7135,179.6221,-2.9858,-175.366,-166.9683,-171.33,175.498,74.7026,67.1164,-5.069089639000001
6,-51.5205,41350.0,57.7229,-7.8114,-54.3627,127.4692,-72.1155,59.4501,169.4266,-68.2642,-51.1056,-60.9931,-56.8256,-172.5303,121.8324,-9.0344,-163.3795,158.4787,-121.4784,174.4859,98.3032,66.4845,-6.417908685
6,-34.4421,41351.0,56.6367,15.4215,-47.5886,129.2957,-44.5498,89.8782,164.5904,-65.6477,-57.6333,-71.7116,-57.942,-162.1683,-162.7635,1.1539,177.9462,-168.7922,158.4953,169.9125,62.4985,69.1995,-4.290452397
6,-38.994400000000006,41352.0,60.3244,-10.3057,-63.3352,121.6338,-50.6122,92.0144,163.536,-58.1144,-63.0127,-64.8379,-60.1451,145.461,-155.4011,-4.795,169.6011,160.1667,-150.3906,-178.6353,91.6602,63.7152,-4.857532408000001
6,-41.5004,41353.0,42.0509,-0.9021,-69.1464,134.1853,-52.5132,80.9912,174.0768,-62.8924,-66.0435,-63.9562,-67.5531,103.9741,141.8294,14.9381,60.98,-171.6145,-171.8447,170.9927,87.5044,68.5665,-5.1697048279999995
6,-45.0067,41354.0,49.2625,-0.1844,-61.7257,126.7021,-63.8077,83.5994,-175.9434,-67.2537,-48.8066,-56.6861,-63.0453,-173.7717,-156.6676,8.9463,59.5475,171.8332,-136.8236,160.1038,92.5223,65.7469,-5.606484619000001
6,-43.3265,41355.0,43.5821,53.3125,-55.9137,123.1215,-61.4256,104.6975,164.0258,-61.1202,-65.921,-43.5484,-61.7199,-47.141,142.0309,8.9101,67.0373,166.2624,-131.51,161.8668,100.2625,-74.7027,-5.397182105000001
6,-45.8733,41356.0,45.3184,-96.2954,-57.9321,129.8834,-56.5119,79.2629,175.5392,-66.3164,-55.3273,-30.558,-57.4115,-49.5155,-152.9989,14.2863,57.3659,171.7954,-78.0702,169.4152,98.3279,-59.1057,-5.714436981
6,-31.6086,41357.0,57.245,-177.4586,-58.399,126.4545,-65.6759,88.2314,157.3257,-74.211,-58.0807,-40.5553,-51.0957,-54.2459,-163.2466,-6.7076,49.1519,153.877,-53.2885,-172.0836,96.0531,-52.5371,-3.937483302
6,-41.772,41358.0,56.0808,-172.4237,-59.0685,129.2359,-48.6778,85.6961,163.1043,-53.4039,-63.6309,-31.2786,-70.2526,-64.6715,162.6006,1.6359,74.489,162.6404,-58.1584,-177.7056,101.4388,-42.0704,-5.20353804
6,-47.5821,41359.0,42.7914,-145.4317,-54.3723,127.0669,-46.6065,65.1441,174.5065,-46.5527,-58.467,-41.7042,-59.7628,-30.9199,155.1595,-25.4754,55.8194,169.1303,-137.8431,178.8312,109.0693,-69.2131,-5.9273021969999995
6,-28.195,41360.0,38.7969,-172.0032,-46.3297,126.8394,-39.982,80.95,172.2546,-57.2264,-57.5896,-35.6911,-51.7144,-63.4936,146.837,-1.5661,56.4517,162.186,-48.7958,-175.8816,96.7968,-65.4671,-3.51225115
6,-37.9092,41361.0,64.0874,-177.8174,-69.8398,131.2226,-46.3246,85.9835,166.0607,-55.8733,-56.5502,-26.3783,-60.9417,-46.737,169.8488,-10.8269,76.5652,168.3387,-55.3285,176.0031,97.3389,-69.0595,-4.7223490439999996
6,-49.6915,41362.0,58.5212,-163.4863,-63.3961,123.7609,-67.9282,76.4646,158.8066,-65.4803,-62.8993,-50.9462,-32.8129,-58.7574,133.9822,2.8974,67.4031,-179.2996,-59.4533,-176.5207,98.4386,-73.8066,-6.190070155
6,-35.386,41363.0,45.4809,-137.6702,-65.6911,126.8066,-72.1087,91.5756,179.9784,-63.0216,-63.2467,-32.1227,-71.3111,-56.4889,139.1312,-5.4241,64.0218,172.4281,-164.6239,-179.5278,102.1118,-70.1333,-4.4080340200000006
6,-39.4231,41364.0,48.6157,-145.3773,-59.982,122.5774,-56.2057,82.6094,169.2946,-68.1002,-50.93,-32.0091,-48.9049,-56.2518,137.4974,0.5264,59.5331,175.0749,177.5141,178.5909,92.7487,-64.7263,-4.910935567
6,-51.0583,41365.0,48.1647,-146.1718,-58.5716,126.5473,-76.7449,82.2312,148.5763,-55.6134,-64.8407,-42.5982,-61.0249,-60.9252,130.2782,10.3128,66.134,178.5708,-144.8826,-174.2219,88.7289,-47.1768,-6.360332431000001
6,-51.909,41366.0,63.8344,161.4277,-61.5342,125.9381,-67.5417,96.8002,166.0176,-63.6463,-47.9485,-51.269,-54.4376,-57.4577,-168.348,1.9509,56.5517,-169.7799,167.2549,165.4768,101.203,-59.7775,-6.46630413
6,-33.3555,41367.0,51.748,-179.9365,-51.0545,127.8618,-53.3805,80.3025,166.1279,-68.1724,-50.6133,-39.3372,-46.3338,-64.4291,-174.6279,7.631,61.9834,167.624,-142.7907,179.1229,78.4285,-68.1103,-4.155094635
6,-36.4438,41368.0,65.4297,-133.5473,-61.7373,128.9899,-54.9347,81.2488,169.1524,-47.9779,-89.5768,-44.2581,-50.2909,-72.4727,135.1736,2.2373,67.3092,177.1603,-148.3848,-175.7998,87.8965,-61.2164,-4.539804166000001
6,-33.6494,41369.0,60.7247,-169.3045,-62.6563,124.0155,-73.7584,90.134,165.5845,-46.215,-77.7736,-44.7227,-59.3884,-77.4282,-173.9068,-6.0198,75.5031,178.604,-162.2027,-160.3993,106.3065,-72.7072,-4.191705758
6,-41.9374,41370.0,77.8452,162.2776,-60.219,128.1164,-46.5191,87.3336,156.8795,-80.9002,-46.6818,-33.9535,-57.0429,-66.4474,-108.2732,-7.9534,48.0571,-177.502,179.3329,-175.9573,84.0338,-60.9458,-5.224141918
6,-49.0772,41371.0,65.9126,170.3391,-57.3604,120.3829,-62.7141,96.7307,141.3455,-71.5309,-66.9897,-34.0806,-74.0099,-61.6764,-165.5304,10.0677,69.2189,-174.907,166.5262,167.5807,88.3861,-68.9832,-6.113546803999999
6,-50.8642,41372.0,61.1876,-12.9011,-61.684,122.0056,-59.4713,77.3186,167.7468,-62.2554,-57.9934,-39.518,-61.9336,-46.1873,-100.8576,-6.8459,62.2092,174.9611,-157.0085,179.48,92.7256,-82.7293,-6.336153393999999
6,-35.9454,41373.0,62.6552,-11.3196,-72.2814,126.6182,-64.2951,86.3277,-179.3075,-62.5334,-67.3382,-48.0746,-66.3448,-75.3053,168.9175,-2.4696,68.9455,174.4972,91.2887,-176.5623,81.6698,-76.7342,-4.477718478
6,-32.5429,41374.0,61.9399,-27.0424,-53.0663,123.8109,-51.3423,81.2059,158.9968,-61.9349,-65.0945,-32.9384,-69.0295,-63.119,-162.4648,-6.7747,69.9529,-174.6931,6.2044,173.7195,86.8401,-68.6313,-4.0538690530000006
6,-46.727500000000006,41375.0,31.0458,48.2361,-42.9679,119.4683,-71.4699,75.6737,144.8154,-58.4907,-68.0791,-43.4614,-59.8894,-72.0795,158.2755,-6.4578,77.1594,-170.0983,-5.8397,174.1911,89.292,-70.7513,-5.820844675000001
6,-52.4518,41376.0,55.3519,-15.8062,-62.8128,135.4312,-52.03,72.9922,162.6066,-62.908,-68.0554,-39.7722,-47.1876,-68.3935,164.2528,-19.083,48.9238,172.2408,3.3558,177.0709,80.5579,-70.2336,-6.533920726
6,-43.4031,41377.0,64.8174,-32.3823,-54.3083,127.512,-45.6335,96.4642,160.4606,-75.4061,-68.5602,-43.6541,-68.6798,-59.0803,159.9115,3.2231,39.7345,-169.4613,-24.6931,-178.1101,86.6546,-66.5666,-5.406724167
6,-30.3767,41378.0,61.1691,24.7291,-56.1264,125.657,-54.3125,64.3654,179.708,-60.341,-60.7349,-51.4758,-49.3978,-67.7376,-168.0061,-7.7204,79.5243,-177.2694,-5.901,166.9154,79.1129,-64.723,-3.784025519
6,-45.3018,41379.0,61.2043,-20.1108,-67.8331,122.0991,-59.7343,87.9863,165.4622,-49.9698,-61.1297,-46.5838,-47.5696,-67.7323,-161.4503,2.8638,52.8104,167.4855,20.3043,-173.7295,77.2949,-69.6231,-5.643245226
6,-50.7956,41380.0,48.069,-11.3251,-45.4478,117.4599,-52.7324,94.0856,170.8912,-61.9126,-63.6505,-46.6318,-60.5867,-45.3859,172.6731,15.9471,47.9842,160.6165,71.8359,162.9184,79.8122,-65.0073,-6.327607892
6,-38.736,41381.0,66.0779,-28.6511,-53.1504,124.1191,-42.9368,30.5169,157.1551,-51.904,-65.2505,-35.7948,-60.8933,-56.2654,-172.1845,-5.2414,52.0844,166.0063,15.5503,175.5963,58.9848,-72.4888,-4.82534352
6,-49.6405,41382.0,66.2112,-50.4562,-68.8619,132.0462,-56.3711,69.6791,146.0164,-82.3754,-57.7445,-43.8406,-61.425,-59.0406,155.7504,-7.0239,67.9279,155.5758,43.8038,168.2588,76.551,-62.4143,-6.1837170850000005
6,-31.675300000000004,41383.0,63.5271,-65.1771,-43.9711,120.4913,-60.7291,79.6542,-171.9518,-71.9006,-55.1177,-64.6169,-61.5917,-166.6382,-139.6747,-6.9319,71.1874,161.3237,-10.1854,177.2464,88.6099,-66.6135,-3.9457921210000007
6,-47.8518,41384.0,75.0949,-34.5707,-60.4006,127.0106,-48.2088,69.4701,157.1304,-63.4216,-56.6187,-47.0366,-69.76,-176.7881,169.8658,-3.5485,63.9394,173.2176,63.9169,173.5933,90.2584,-89.0616,-5.960898726
6,-35.9932,41385.0,88.4061,-81.9282,-63.5243,128.5726,-55.3679,73.0649,162.5312,-68.6119,-51.6657,-43.9831,-79.2955,176.149,174.1474,-24.8302,82.5287,173.2402,24.07,166.2491,84.118,-58.1448,-4.483672924
6,-39.4676,41386.0,62.4291,15.1763,-59.9002,126.9816,-54.2571,95.5221,154.0841,-52.0906,61.5378,-48.3805,-62.5327,165.2975,153.8769,-1.1597,57.1553,163.9335,14.3402,167.8635,96.2313,-73.5116,-4.9164789319999995
6,-34.6315,41387.0,69.1559,-66.1023,-49.5651,127.9603,-58.8317,82.0383,156.3053,-69.2234,57.4292,-48.709,-56.4487,174.7095,137.4708,-1.6377,64.6009,177.083,-12.0841,-176.782,93.8639,-63.9796,-4.314045955
6,-32.8537,41388.0,61.8337,-3.0495,-75.2951,132.6267,-50.2301,87.0757,165.8983,-65.0807,60.3476,-67.037,-60.9419,-158.7001,-115.7693,10.3603,71.5168,166.939,29.4802,-177.8873,89.0583,-60.7549,-4.092585409000001
6,-54.6167,41389.0,58.6791,-59.5598,-63.424,126.2687,-50.7549,62.6693,169.4608,-65.1297,64.3749,-44.8033,-60.6579,-176.737,88.7806,-0.3636,65.8808,-175.9599,-13.0834,172.8595,99.8569,-58.4559,-6.803602319
6,-34.8765,41390.0,56.7751,14.512,-57.1361,131.017,-54.8658,78.5655,154.0613,-75.3273,68.1251,-57.2095,-65.6697,-173.6114,-165.156,-6.2477,66.1548,172.955,13.3885,174.9195,82.9819,-63.6726,-4.344565605
6,-34.9018,41391.0,71.6203,-8.2509,-69.0414,128.9418,-52.224,92.9149,147.0243,-62.3235,73.8769,-69.315,-46.6106,171.388,-140.5808,-0.4138,46.7868,153.537,20.0188,172.837,101.073,-74.9575,-4.347717226
6,-38.4901,41392.0,83.4585,-51.0487,-64.6004,124.1514,-64.8069,86.1887,173.3632,-64.7778,61.2253,-53.5691,-72.829,-170.6243,-137.0963,-4.7851,64.8696,-171.3952,-25.1283,176.4765,85.4319,-75.0283,-4.794711757
6,-40.1865,41393.0,55.6946,-45.8565,-42.6907,121.8122,-64.8493,98.5028,162.7524,-58.2926,54.5786,-51.1357,-70.7698,152.3692,-177.2781,7.3295,69.8363,155.3259,52.7024,166.447,71.6132,-65.9026,-5.006032305000001
6,-36.4997,41394.0,64.6859,-32.3832,-41.6051,120.6853,-52.8218,94.1356,162.4763,-62.6743,58.1608,-71.3504,-99.5438,168.6866,-111.2268,9.6587,64.2879,169.3628,13.9731,173.1858,91.5648,-79.1856,-4.546767629
6,-27.79,41395.0,59.7681,-10.895,-57.2145,123.1093,-56.7869,71.5454,162.5072,-74.6737,58.8706,-62.474,-56.1958,179.1077,153.4129,19.7589,79.1529,177.4524,9.9308,-179.9865,78.5555,-72.3814,-3.4618002999999997
6,-43.1484,41396.0,41.0049,8.5337,-47.4046,122.6095,-53.835,61.1802,152.301,-64.0996,39.7874,-70.4362,-74.9601,-171.4521,-151.9537,-2.6029,64.092,-175.7005,-5.8912,177.0007,84.4158,-68.8863,-5.374996188
6,-38.9858,41397.0,73.7058,-28.8466,-45.1367,128.8015,-61.1654,87.2105,163.1224,-58.8164,48.3378,-68.5375,173.0409,177.4791,-71.4932,9.247,64.1184,-177.8552,-23.2857,-179.1183,91.8285,-53.1472,-4.856461105999999
6,-37.3128,41398.0,64.8152,-15.1703,-74.6764,130.5624,-55.6884,66.2398,157.4326,-65.7658,62.3561,-47.1809,-67.6987,-176.2835,-75.7503,12.1787,57.9245,-178.367,-15.9012,172.5746,94.3645,-60.5073,-4.6480554960000005
6,-36.0132,41399.0,82.038,-22.3384,-56.049,130.9075,-70.859,83.6702,155.8713,-66.7674,34.0031,-47.2941,-67.4058,-165.38,-167.8501,14.9527,57.4364,179.258,6.6484,-177.1973,77.609,-60.5615,-4.486164324
6,-57.81490000000001,41400.0,55.5104,16.29,-53.1481,126.4026,-46.2494,90.4531,174.6415,-59.9824,62.7473,-60.7859,-72.1033,179.5162,168.9799,-20.5617,63.3277,179.2392,4.7947,179.6442,87.5068,-78.7906,-7.202002093000001
6,-43.1049,41401.0,62.5803,-31.5544,-63.5248,131.9933,-38.3504,92.8914,161.0282,-60.9637,51.1093,-64.5209,-76.5142,-176.8908,-167.1815,0.4197,58.7916,170.0712,15.1998,163.9206,87.121,-77.0047,-5.369577393
6,-31.8457,41402.0,43.6209,-111.2481,-70.0117,125.0596,-48.669,98.2031,167.7942,-60.2329,58.8953,-48.8677,-45.7734,170.9031,-87.0188,-1.387,61.5522,-176.5337,-7.0921,161.4241,91.512,-73.7582,-3.967018849
6,-46.21750000000001,41403.0,62.9591,149.047,-52.2531,133.4405,-64.6279,81.6893,160.8147,-71.9988,67.2616,-65.2955,-67.1557,-175.9321,-129.7305,12.9607,59.5434,175.3771,1.1666,-178.1749,87.6753,-62.7208,-5.757313975000001
6,-49.4783,41404.0,53.2626,-168.7702,-74.3058,140.4295,-59.3668,67.8868,-178.4984,-56.9858,46.717,-57.3085,-68.9706,-166.8172,-148.0276,14.5711,60.2577,164.1745,25.3048,176.754,71.7855,-59.5176,-6.163511831
6,-37.7862,41405.0,51.7454,152.8427,-52.273,129.9483,-40.0604,85.638,167.5892,-65.5598,39.1497,-45.7722,-62.5898,158.6066,131.5407,-0.2501,58.7174,170.035,14.8061,-177.4192,82.3388,-62.1538,-4.707026934
6,-36.2161,41406.0,57.3206,-176.5586,-54.8497,121.5987,-45.0619,83.3615,151.402,-59.7483,63.0362,-50.003,-82.3453,66.8649,171.5001,7.1523,83.3705,-174.4588,6.5703,-178.3502,77.7178,-80.8225,-4.511439577
6,-51.0267,41407.0,64.3892,-179.2417,-58.256,126.6505,-53.7718,79.1407,174.1447,-72.3474,73.5186,-54.543,-79.4596,77.8885,72.738,15.4941,64.6673,-178.3116,-12.9936,-173.4673,80.0597,-82.9948,-6.356396019
6,-40.37030000000001,41408.0,59.6254,7.8735,-47.4618,124.8435,-54.5578,80.5975,160.3789,-68.9945,57.0715,-52.107,-84.6758,58.3797,-177.9884,7.7013,59.6279,176.3925,28.4249,178.2166,80.142,-72.7184,-5.028928271000001
6,-38.61460000000001,41409.0,70.8624,-6.0155,-65.6562,129.3131,-62.0814,88.0915,155.9871,-82.378,56.1867,-47.7066,-75.4336,-160.4337,173.5045,0.0833,60.7744,167.5985,-33.3943,173.2193,78.727,-73.5723,-4.810220722000001
6,-42.802,41410.0,63.1797,-20.5785,-65.7187,126.7595,-55.5808,88.1502,171.9383,-59.2992,51.0045,-48.703,-61.9869,168.4427,158.2047,-9.46,56.206,170.6086,-97.6881,-179.4243,92.8068,-57.7182,-5.3318451399999995
6,-51.4697,41411.0,66.8325,156.9645,-67.5458,129.3966,-57.2131,62.9868,165.764,-63.8161,60.2878,-59.9756,-61.0904,102.4187,172.7055,-5.478,53.8628,-168.4079,-114.5352,173.5115,97.3243,-50.7088,-6.411580529
6,-39.54,41412.0,66.288,170.3244,-68.5672,131.3914,-54.6814,89.1421,157.1496,-47.2646,63.9894,-58.957,-76.3164,99.0635,170.5044,-3.228,70.8232,169.1235,-177.5071,166.4368,83.1017,-63.4674,-4.9254978
6,-39.5712,41413.0,68.5366,155.1258,-59.7612,127.4836,-69.1411,81.8457,174.3399,-59.8977,59.0092,-61.5218,-61.1378,92.2276,-155.5165,12.9849,63.6912,-178.7126,164.006,165.6503,84.5867,-78.4451,-4.929384384
6,-36.1375,41414.0,58.9329,152.6442,-49.6243,131.9396,-40.4457,-5.283,-179.3001,-52.5556,49.4327,-45.074,-63.9624,75.6821,-136.7478,-8.3295,108.0638,-175.9869,149.4254,-178.6065,92.6773,-62.2514,-4.501648375
6,-36.8998,41415.0,46.3118,-134.2484,-57.0732,117.5101,-52.8779,-25.2037,-175.9823,-59.8398,49.1378,-49.7876,-72.0203,99.8746,-176.2644,10.4039,62.0087,-167.7946,156.1512,173.056,89.4236,-67.8948,-4.596608086
6,-37.289,41416.0,57.8041,-124.3039,-83.6745,132.2754,-44.4261,-59.4821,170.9639,-41.7077,33.194,-64.7782,-80.903,-173.9946,146.5065,-1.396,57.5597,-165.3678,164.0847,163.6207,97.3375,-72.1472,-4.645090730000001
6,-28.5092,41417.0,68.5899,143.1214,-55.5015,129.1951,-53.6435,86.9432,173.487,-39.9644,66.2287,-55.2153,-73.4059,168.8232,-101.9118,13.5025,65.0588,-169.775,-161.7862,170.152,93.9918,-67.9049,-3.551391044
6,-39.0928,41418.0,67.4068,177.1525,-58.6844,126.4253,-55.6773,81.382,165.8063,-65.4133,60.9606,-52.5301,-68.29,-173.3846,-156.5659,-5.6193,50.9044,171.1279,-178.5811,167.9853,108.5451,-64.3814,-4.869790096
6,-56.7909,41419.0,48.9375,165.3307,-65.6356,126.9208,-50.5695,70.7689,164.8262,-68.3149,62.0093,-65.7329,-56.8261,73.7065,124.043,-13.3544,61.7249,-175.8685,177.222,173.3654,86.0663,-82.5398,-7.074442413
6,-41.00580000000001,41420.0,44.9211,-127.4794,-49.7036,125.8584,-56.6441,86.0415,173.9174,-67.2434,58.6114,-47.4047,-72.4436,92.2939,-166.3471,-9.1757,56.5385,-172.6668,-179.1157,167.227,102.0212,-67.2104,-5.108092506000001
6,-39.70960000000001,41421.0,55.391,-119.4518,-62.4692,135.2512,-48.1838,95.4491,144.1642,-54.5445,55.7009,-45.2334,-70.1795,-170.9632,-175.6759,5.0301,65.097,-177.3248,-166.5646,179.4371,94.1805,-76.0607,-4.946624872000001
6,-35.6685,41422.0,48.6301,-167.4188,-56.5698,126.6597,-56.078,86.298,165.0275,-52.674,39.9428,-54.0272,-94.9236,157.0441,-85.7065,2.3237,54.1568,160.2045,-143.4725,171.1147,85.819,-64.0325,-4.443225045
6,-28.6964,41423.0,60.1552,135.9345,-70.4054,123.5878,-63.6196,84.0896,149.1765,-62.7056,45.1318,-61.1421,-55.2479,-177.2877,148.8866,-8.0931,49.9603,-170.7254,167.4433,160.2585,93.5109,-80.2504,-3.574710548
6,-36.2679,41424.0,54.3365,-165.0197,-49.2443,132.2356,-61.8485,99.9455,163.0796,-72.5239,82.6724,-46.1324,-62.8364,-176.4809,-168.0921,6.6807,56.5428,175.1581,173.7426,179.5424,85.8056,-84.0352,-4.517892303
6,-44.9395,41425.0,69.5652,-162.1513,-56.7972,121.4568,-53.7975,89.9253,154.2795,-68.5378,56.5564,-62.0725,-86.8552,-176.844,-160.0411,-5.5847,63.6048,176.7779,-173.9684,-159.7799,94.7339,-68.8009,-5.5981135150000005
6,-43.3252,41426.0,74.5319,169.7773,-38.6275,126.0895,-48.9438,95.579,152.8918,-66.97,61.7265,-64.709,-55.3089,-176.6818,-160.8639,3.3757,64.3023,176.8972,-156.9879,168.0479,98.4567,-69.3802,-5.397020164000001
6,-43.8848,41427.0,68.9719,164.3862,-75.8939,134.4366,-47.4396,4.4996,166.0751,-68.9351,50.521,-61.3183,-93.361,179.0422,-96.9709,0.7773,69.4763,-173.4228,136.7766,175.7342,80.0706,-67.5487,-5.466729536
6,-36.1085,41428.0,50.6103,177.6897,-60.3255,122.8318,-62.0572,72.0281,179.0985,-51.9228,65.7496,-59.1937,-58.2218,-176.8899,-176.5071,-1.0919,51.2089,170.3499,167.3182,173.0136,78.1912,-56.9465,-4.4980358449999995
6,-41.6647,41429.0,56.2345,-144.9611,-60.2344,118.732,-62.1761,23.6366,158.9528,-69.4543,51.9976,-51.8846,-58.5951,-160.5504,-158.7749,-19.8719,70.0195,169.2439,160.6062,-179.7063,91.549,-69.6851,-5.1901716790000005
6,-55.57,41430.0,62.5529,-125.048,-55.6241,131.6544,-51.4426,64.3502,152.4499,-60.1194,61.8642,-52.5228,-74.4535,99.1867,174.2911,10.6924,47.1379,178.7305,-172.7822,-154.732,103.7805,-62.728,-6.9223549
6,-41.19370000000001,41431.0,59.8821,-129.0296,-30.2188,123.5337,-54.5964,91.9321,158.1482,-64.0199,67.8417,-49.9508,-77.2567,81.9185,-170.0005,-14.6726,65.865,177.9531,-161.8938,174.9394,99.6925,-67.5711,-5.131499209000001
6,-44.6581,41432.0,58.1042,-135.4983,-60.7582,127.2609,-57.9213,90.1506,164.6401,-55.7466,68.8627,-64.8066,-68.051,105.0517,-159.2077,9.3411,65.4385,172.7427,-164.4904,168.2436,94.0288,-70.6272,-5.563059517
6,-57.5081,41433.0,49.9825,165.32,-66.3483,122.1493,-76.3325,97.6007,164.3086,-44.6378,57.2464,-47.4909,-73.9939,88.8731,-148.0903,7.4034,59.2916,171.0559,176.5343,-179.0155,82.2634,-61.79,-7.163784017
6,-47.9309,41434.0,66.3643,170.288,-55.1996,118.8915,-57.0689,26.9271,173.007,-56.9303,60.8643,-57.0659,-76.2767,93.0616,-160.9058,3.2431,49.4199,167.5021,-145.8867,170.3827,101.7805,-83.2805,-5.970752213
6,-48.98,41435.0,70.0773,-20.0701,-51.7396,126.935,-48.3265,69.9231,160.3912,-69.1595,54.191,-56.802,-81.1637,-173.0398,-101.4781,-1.8558,63.1078,179.9536,-159.285,-179.9824,92.168,-42.6907,-6.1014386
6,-34.0247,41436.0,65.872,-5.3409,-52.644,129.0305,-49.5194,81.1886,173.9495,-64.3184,49.2361,-45.5106,-59.8612,-171.5555,-158.0386,2.7902,68.2118,174.1078,-175.4809,177.044,103.2817,-63.3536,-4.238456879
6,-38.3991,41437.0,71.8295,-45.8278,-51.9365,125.0291,-63.3699,84.9795,160.3691,-64.3278,52.2134,-58.5925,-54.9769,92.428,113.1251,-7.5266,49.8258,179.5996,-177.8484,173.9107,78.4781,-69.2864,-4.783375887
6,-36.9918,41438.0,51.5885,5.1143,-61.5583,119.5616,-66.5293,88.5052,165.76,-59.6365,53.4083,-57.4081,-70.299,70.052,82.7647,-4.5391,50.7922,174.1955,176.3867,173.5695,66.2673,-61.57,-4.608068525999999
6,-51.8943,41439.0,68.475,-17.9174,-58.5819,133.7526,-47.2157,90.3135,165.3026,-60.0333,56.2469,-39.8821,-71.7394,79.8394,90.2203,10.2993,53.9464,-179.6585,-159.0165,169.7793,71.0764,-64.4724,-6.464472951
6,-28.644,41440.0,70.8728,-20.3566,-67.083,130.106,-42.9687,88.6921,-175.0045,-62.7372,36.5998,-62.1571,-76.2003,85.4736,106.2838,-3.9432,53.1794,176.1136,166.5543,-179.5613,102.4012,-61.5941,-3.56818308
6,-50.9048,41441.0,55.7112,1.0595,-46.4553,129.1857,-59.1345,89.8806,149.9961,-66.9676,75.7618,-51.3477,-67.7518,88.1581,-171.2412,1.3438,60.0401,175.2438,-168.0166,168.4182,96.635,-72.1585,-6.341210936
6,-39.60640000000001,41442.0,41.486,52.4472,-66.2702,126.6974,-49.4262,57.616,176.0687,-48.7303,45.7758,-54.9903,-58.7557,-158.9436,159.447,-11.4547,52.3307,177.8322,-171.3888,171.2368,73.962,-75.6243,-4.933769248000001
6,-46.74,41443.0,60.8398,-25.4085,-52.1866,129.2749,-48.3384,76.9014,154.7744,-45.4916,69.6457,-44.1923,-56.6187,-177.7284,163.9486,-0.3081,66.246,165.0462,-164.5655,164.9607,83.3049,-76.4415,-5.822401800000001
6,-49.494400000000006,41444.0,51.2275,-142.559,-60.4493,132.8843,-66.2046,92.071,160.0622,-54.011,72.5365,-52.4147,-149.1921,149.0001,-89.0004,1.367,65.8783,-179.9424,176.8577,-178.2511,90.1755,-58.2088,-6.165517408
6,-44.0174,41445.0,51.2903,-12.6868,-47.2476,125.1646,-49.0837,88.8998,157.3702,-68.6868,67.6473,-57.3457,-164.9879,-178.6438,-73.7967,1.1226,73.4187,171.2874,-151.6576,170.4765,81.6545,-73.2809,-5.483247518000001
6,-33.1594,41446.0,69.0405,44.3272,-51.2604,125.8771,-68.9156,87.5341,175.5524,-64.7745,61.3388,-73.59,-170.7652,-179.1087,-71.5106,1.5527,58.1797,171.3594,-135.4552,174.2774,85.6235,-62.7736,-4.130666457999999
6,-41.8526,41447.0,74.2782,-24.3808,-55.8133,127.6827,-62.4797,61.3626,-172.1841,-56.2092,59.8119,-49.4141,-172.5868,144.3443,-71.2672,-4.084,80.0048,-178.6667,-173.3727,-172.7481,94.3316,-77.2888,-5.213578382000001
6,-25.1088,41448.0,35.2421,29.3219,-50.3518,121.7895,-53.833,82.8011,163.6979,-61.4108,49.3284,-58.0927,-73.5993,178.2239,-146.177,-8.6604,51.0956,165.428,-169.7967,164.147,93.9106,-57.0793,-3.1278032159999998
6,-34.0522,41449.0,61.7011,23.2153,-72.6563,128.4497,-52.754,-27.3338,143.5795,-60.745,52.349,-60.8447,-152.0485,-172.2207,-116.5047,17.0502,63.5389,165.9798,-151.886,171.1661,91.9939,-66.7439,-4.241882554
6,-37.8128,41450.0,48.8331,38.6302,-56.9881,128.2222,-49.6754,14.1506,161.385,-73.0457,29.73,-60.0437,-174.2696,-173.7086,-99.1343,0.311,57.7434,162.5701,-170.9474,-174.806,85.7009,-60.8981,-4.710340496000001
6,-36.419,41451.0,42.8031,51.137,-47.6797,128.3222,95.1188,-25.0587,166.8254,-59.819,52.8764,-77.0586,170.778,-172.3009,-77.8991,-0.4024,-170.8154,171.4664,-116.3845,165.9697,98.2613,-75.996,-4.536714829999999
6,-57.4824,41452.0,66.7963,10.072,-54.1847,124.0774,75.5404,18.7286,165.4154,-46.7288,72.3976,-53.5239,-160.5227,-178.5577,-101.478,13.4939,149.1973,170.404,-123.7976,172.6141,98.5159,-62.0588,-7.160582568
6,-58.36860000000001,41453.0,68.0232,30.9603,-53.83,130.7396,76.2894,19.3933,174.7222,-59.812,63.2027,-50.9663,-168.3641,168.4676,-85.3385,-3.1576,158.5846,166.5765,-124.5134,-176.9388,92.6264,-65.2782,-7.270976502000001
6,-66.59,41454.0,67.0162,6.2759,-77.0206,128.7029,69.6569,5.9835,178.0075,-61.0224,80.718,-73.1809,172.6461,165.7351,94.0233,-2.771,173.9681,-179.4117,171.3154,-174.5647,91.2664,-48.7351,-8.2951163
